step,node_ids,num_nodes
1459,"[0, 70, 74, 23, 93, 29, 97, 98, 99, 35, 46, 57]",12
1460,"[0, 70, 74, 77, 16, 26, 91, 97, 98, 99]",10
1461,"[0, 70, 77, 16, 19, 83, 26, 91, 97, 34, 99, 98, 46]",13
1462,"[0, 70, 74, 23, 93, 29, 97, 98, 35, 99, 46, 57]",12
1463,"[0, 70, 8, 76, 77, 16, 83, 20, 26, 91, 97, 98, 99]",13
1464,"[0, 74, 13, 77, 18, 83, 29, 97, 98, 99, 42]",11
1465,"[0, 97, 98, 99, 70, 74, 23, 57]",8
1466,"[0, 97, 98, 99, 70, 74, 23, 57, 26]",9
1467,"[0, 70, 74, 23, 93, 29, 97, 98, 99, 35, 46, 57]",12
1468,"[0, 70, 74, 23, 29, 93, 97, 98, 99, 35, 46, 57]",12
1469,"[0, 97, 98, 99, 74, 29]",6
1470,"[0, 74, 77, 29, 33, 98, 97, 99, 37, 43, 44]",11
1471,"[0, 74, 83, 29, 97, 98, 99, 43, 44, 53]",10
1472,"[0, 70, 8, 74, 77, 16, 83, 26, 91, 97, 98, 99]",12
1473,"[0, 97, 98, 99, 70, 74, 46, 19, 23]",9
1474,"[0, 70, 74, 76, 77, 16, 20, 91, 97, 98, 99]",11
1475,"[0, 74, 13, 83, 29, 97, 98, 99, 44, 53]",10
1476,"[0, 70, 74, 77, 16, 91, 92, 93, 29, 97, 98, 35, 99, 46]",14
1477,"[0, 70, 74, 23, 29, 32, 97, 98, 99, 57]",10
1478,"[0, 70, 74, 77, 16, 26, 91, 97, 98, 99]",10
1479,"[0, 70, 74, 77, 16, 26, 91, 97, 98, 99]",10
1480,"[0, 74, 77, 13, 18, 83, 93, 29, 97, 98, 35, 99, 42]",13
1481,"[0, 70, 74, 13, 18, 23, 29, 97, 98, 99, 42, 57]",12
1482,"[0, 97, 98, 99, 74, 83, 53, 29]",8
1483,"[0, 7, 77, 13, 83, 97, 98, 99, 37, 42]",10
1484,"[0, 97, 98, 99, 70, 74, 77, 16, 91]",9
1485,"[0, 74, 13, 18, 23, 29, 97, 98, 99, 42, 57]",11
1486,"[0, 70, 74, 23, 93, 29, 97, 98, 35, 99, 46, 57]",12
1487,"[0, 74, 77, 13, 18, 83, 91, 29, 97, 98, 99, 42]",12
1488,"[0, 97, 98, 99, 74, 83, 53, 29]",8
1489,"[0, 74, 83, 29, 97, 98, 99, 43, 44, 53]",10
1490,"[0, 70, 74, 23, 29, 93, 97, 98, 35, 99, 46, 57]",12
1491,"[0, 70, 8, 74, 77, 16, 83, 26, 91, 97, 98, 99]",12
1492,"[0, 70, 74, 23, 93, 29, 97, 98, 35, 99, 46, 57]",12
1493,"[0, 32, 97, 99, 98, 8, 20]",7
1494,"[0, 70, 8, 74, 77, 16, 83, 26, 91, 97, 98, 99]",12
1495,"[0, 70, 74, 23, 29, 93, 97, 98, 35, 99, 46, 57]",12
1496,"[0, 69, 70, 77, 16, 92, 29, 93, 97, 98, 35, 99]",12
1497,"[0, 70, 74, 77, 16, 26, 91, 97, 98, 99]",10
1498,"[0, 97, 98, 99, 74, 83, 53, 29]",8
1499,"[0, 70, 74, 23, 29, 93, 97, 98, 35, 99, 46, 57]",12
1500,"[0, 97, 98, 99, 74, 83, 53, 29]",8
1501,"[0, 64, 2, 70, 74, 23, 29, 97, 98, 99, 57]",11
1502,"[0, 70, 8, 74, 77, 16, 26, 91, 97, 98, 99]",11
1503,"[0, 70, 77, 16, 19, 83, 26, 91, 97, 34, 99, 98, 46]",13
1504,"[0, 70, 74, 23, 93, 29, 97, 98, 35, 99, 46, 57]",12
1505,"[0, 74, 77, 83, 29, 93, 97, 98, 35, 99, 46]",11
1506,"[0, 97, 98, 99, 70, 74, 23, 57, 29]",9
1507,"[0, 97, 98, 99, 70, 74, 77, 16, 91]",9
1508,"[0, 70, 8, 76, 77, 16, 83, 20, 26, 91, 97, 98, 99]",13
1509,"[0, 97, 98, 99, 70, 74, 23, 57, 29]",9
1510,"[0, 97, 98, 99, 74, 44, 13, 91, 29]",9
1511,"[0, 70, 74, 23, 29, 93, 97, 98, 35, 99, 46, 57]",12
1512,"[0, 74, 14, 83, 29, 97, 98, 99, 37, 53]",10
1513,"[0, 74, 13, 18, 29, 93, 97, 98, 35, 99, 42, 46]",12
1514,"[0, 70, 77, 19, 83, 97, 98, 99, 46, 55]",10
1515,"[0, 97, 98, 99, 74, 91, 29]",7
1516,"[0, 97, 98, 99, 70, 74, 46, 19, 23]",9
1517,"[0, 70, 74, 23, 26, 29, 32, 97, 98, 99, 57]",11
1518,"[0, 70, 74, 23, 93, 29, 97, 98, 35, 99, 46, 57]",12
1519,"[0, 74, 77, 13, 18, 83, 91, 29, 97, 98, 99, 42]",12
1520,"[0, 97, 98, 99, 37, 7, 42, 13]",8
1521,"[0, 97, 98, 99, 74, 77, 83, 53, 29]",9
1522,"[0, 70, 74, 77, 16, 26, 91, 97, 98, 99]",10
1523,"[0, 97, 98, 99, 70, 74, 23, 57, 29]",9
1524,"[0, 97, 98, 99, 70, 74, 16, 91]",8
1525,"[0, 70, 74, 77, 23, 94, 97, 98, 99, 57]",10
1526,"[0, 74, 77, 13, 83, 29, 97, 98, 99, 43, 44, 53]",12
1527,"[0, 97, 98, 99, 70, 74, 46, 19, 23]",9
1528,"[0, 74, 77, 13, 18, 83, 29, 93, 97, 98, 35, 99, 42]",13
1529,"[0, 97, 98, 99, 37, 74, 83, 53, 94]",9
1530,"[0, 74, 77, 13, 18, 83, 91, 97, 98, 99, 42]",11
1531,"[0, 74, 77, 13, 18, 83, 93, 29, 97, 98, 35, 99, 42]",13
1532,"[0, 97, 98, 99, 70, 74, 23, 26, 29]",9
1533,"[0, 70, 74, 77, 16, 83, 26, 91, 97, 98, 99]",11
1534,"[0, 74, 77, 13, 18, 83, 29, 97, 98, 99, 42, 43, 44]",13
1535,"[0, 70, 74, 77, 16, 83, 26, 91, 97, 98, 99]",11
1536,"[0, 97, 98, 99, 70, 84, 55]",7
1537,"[0, 74, 77, 13, 18, 83, 91, 29, 97, 98, 99, 42]",12
1538,"[0, 70, 74, 77, 16, 26, 91, 97, 98, 99]",10
1539,"[0, 70, 74, 23, 93, 29, 97, 98, 35, 99, 46, 57]",12
1540,"[0, 97, 98, 99, 74, 77, 83, 91, 29]",9
1541,"[0, 74, 11, 14, 83, 94, 97, 98, 99, 37, 53]",11
1542,"[0, 70, 74, 23, 93, 29, 97, 98, 35, 99, 46, 57]",12
1543,"[0, 70, 77, 16, 19, 20, 83, 91, 97, 98, 99, 46]",12
1544,"[0, 70, 74, 23, 29, 93, 97, 98, 99, 35, 46, 57]",12
1545,"[0, 70, 74, 76, 77, 16, 20, 91, 97, 98, 99]",11
1546,"[0, 71, 74, 83, 29, 97, 98, 99, 44, 53]",10
1547,"[0, 70, 77, 16, 19, 26, 91, 97, 98, 99, 46]",11
1548,"[0, 97, 98, 99, 70, 74, 23, 29]",8
1549,"[0, 97, 98, 99, 74, 29]",6
1550,"[0, 74, 13, 77, 18, 83, 29, 97, 98, 99, 42]",11
1551,"[0, 97, 98, 99, 70, 74, 16, 26, 91]",9
1552,"[0, 70, 77, 19, 20, 83, 97, 98, 99, 46]",10
1553,"[0, 70, 74, 23, 29, 97, 98, 99, 53, 57]",10
1554,"[0, 70, 8, 76, 77, 16, 83, 20, 26, 91, 97, 98, 99]",13
1555,"[0, 97, 98, 99, 74, 83, 53, 29]",8
1556,"[0, 97, 98, 99, 20, 84]",6
1557,"[0, 70, 74, 23, 93, 29, 97, 98, 35, 99, 46, 57]",12
1558,"[0, 74, 13, 18, 23, 29, 97, 98, 99, 42, 57]",11
1559,"[0, 97, 98, 99, 70, 74, 16, 26, 91]",9
1560,"[0, 74, 77, 83, 29, 97, 98, 99, 43, 44, 53]",11
1561,"[0, 70, 74, 23, 29, 93, 97, 98, 35, 99, 46, 57]",12
1562,"[0, 70, 77, 16, 19, 83, 26, 91, 97, 34, 99, 98, 46]",13
1563,"[0, 97, 98, 99, 77, 83, 91]",7
1564,"[0, 70, 77, 16, 19, 26, 91, 97, 98, 99, 46]",11
1565,"[0, 74, 13, 83, 29, 97, 98, 99, 44, 45, 53]",11
1566,"[0, 74, 13, 83, 29, 97, 98, 99, 44, 53]",10
1567,"[0, 70, 74, 77, 16, 91, 92, 97, 98, 99]",10
1568,"[0, 97, 98, 99, 70, 74, 23, 57, 29]",9
1569,"[0, 74, 77, 13, 18, 83, 19, 91, 29, 30, 97, 98, 99, 37, 38, 42]",16
1570,"[0, 97, 98, 99, 70, 74, 23, 57]",8
1571,"[0, 97, 98, 99, 70, 74, 16, 91]",8
1572,"[0, 70, 8, 74, 77, 16, 83, 26, 91, 97, 98, 99]",12
1573,"[0, 97, 98, 99, 74, 83, 53, 88, 29]",9
1574,"[0, 70, 74, 76, 77, 16, 83, 20, 91, 97, 98, 99]",12
1575,"[0, 97, 98, 99, 74, 83, 53, 29]",8
1576,"[0, 70, 74, 23, 93, 29, 97, 98, 35, 99, 46, 57]",12
1577,"[0, 97, 98, 99, 74, 83, 53, 29]",8
1578,"[0, 70, 74, 13, 18, 23, 29, 97, 98, 99, 42, 57]",12
1579,"[0, 70, 8, 74, 77, 16, 83, 26, 91, 97, 98, 99]",12
1580,"[0, 70, 74, 23, 93, 29, 97, 98, 35, 99, 46, 57]",12
1581,"[0, 97, 98, 99, 70, 74, 23, 57]",8
1582,"[0, 74, 77, 13, 18, 83, 91, 29, 97, 98, 99, 42]",12
1583,"[0, 97, 98, 99, 70, 74, 23, 29]",8
1584,"[0, 7, 77, 13, 83, 91, 97, 98, 99, 37, 42]",11
1585,"[0, 74, 77, 13, 18, 83, 91, 29, 97, 98, 99, 42]",12
1586,"[0, 97, 98, 99, 70, 74, 16, 91]",8
1587,"[0, 97, 98, 99, 70, 74, 23, 57, 29]",9
1588,"[0, 97, 98, 99, 70, 74, 23, 26, 29]",9
1589,"[0, 70, 74, 19, 23, 29, 97, 98, 99, 46]",10
1590,"[0, 70, 74, 23, 29, 93, 97, 98, 35, 99, 46, 57]",12
1591,"[0, 70, 74, 23, 93, 29, 97, 98, 99, 35, 46, 57]",12
1592,"[0, 74, 77, 13, 18, 83, 29, 93, 97, 98, 35, 99, 42]",13
1593,"[0, 97, 98, 99, 74, 83, 53, 29]",8
1594,"[0, 70, 77, 16, 20, 26, 91, 97, 98, 99]",10
1595,"[0, 70, 77, 16, 19, 83, 26, 91, 97, 34, 99, 98, 46]",13
1596,"[0, 74, 83, 29, 97, 98, 99, 43, 44, 53]",10
1597,"[0, 97, 98, 99, 74, 23]",6
1598,"[0, 70, 74, 77, 16, 26, 91, 97, 98, 99]",10
1599,"[0, 70, 74, 77, 16, 26, 91, 97, 98, 99]",10
1600,"[0, 64, 70, 74, 13, 16, 91, 29, 97, 98, 99, 42]",12
1601,"[0, 70, 74, 77, 16, 26, 91, 97, 98, 99]",10
1602,"[0, 70, 76, 77, 16, 20, 26, 91, 97, 98, 99]",11
1603,"[0, 97, 98, 99, 74, 83, 53, 29]",8
1604,"[0, 70, 74, 77, 16, 26, 91, 97, 98, 99]",10
1605,"[0, 70, 74, 23, 93, 29, 97, 98, 35, 99, 46, 57]",12
1606,"[0, 70, 8, 77, 16, 19, 83, 26, 91, 97, 34, 98, 99, 46]",14
1607,"[0, 69, 70, 10, 77, 16, 22, 26, 97, 98, 99, 47, 52]",13
1608,"[0, 70, 74, 77, 16, 26, 91, 97, 98, 99]",10
1609,"[0, 97, 98, 99, 70, 74, 23, 29]",8
1610,"[0, 97, 98, 99, 70, 74, 23, 29]",8
1611,"[0, 97, 98, 99, 74, 23, 57]",7
1612,"[0, 70, 74, 23, 29, 93, 97, 98, 35, 99, 46, 57]",12
1613,"[0, 74, 13, 18, 91, 29, 97, 98, 99, 42]",10
1614,"[0, 74, 77, 13, 18, 83, 91, 29, 97, 98, 99, 42]",12
1615,"[0, 74, 77, 13, 18, 83, 29, 97, 98, 99, 42]",11
1616,"[0, 97, 98, 99, 74, 23, 57]",7
1617,"[0, 70, 10, 16, 19, 26, 97, 34, 98, 99, 46]",11
1618,"[0, 70, 8, 74, 77, 16, 83, 26, 91, 97, 98, 99]",12
1619,"[0, 74, 13, 83, 29, 97, 98, 99, 44, 53]",10
1620,"[0, 70, 74, 23, 93, 29, 97, 98, 35, 99, 46, 57]",12
1621,"[0, 70, 8, 76, 77, 16, 83, 20, 26, 91, 97, 98, 99]",13
1622,"[0, 97, 98, 99, 70, 74, 16, 91]",8
1623,"[0, 97, 98, 99, 42, 13, 77, 83]",8
1624,"[0, 70, 74, 77, 16, 26, 91, 97, 98, 99]",10
1625,"[0, 97, 98, 99, 37, 7, 42, 13]",8
1626,"[0, 97, 98, 99, 74, 23, 57]",7
1627,"[0, 97, 98, 99, 37, 74, 91]",7
1628,"[0, 97, 98, 99, 74, 83, 53, 29]",8
1629,"[0, 74, 13, 83, 29, 97, 98, 99, 44, 53]",10
1630,"[0, 70, 74, 23, 29, 93, 97, 98, 35, 99, 46, 57]",12
1631,"[0, 97, 98, 99, 70, 74, 23, 57, 29]",9
1632,"[0, 70, 8, 74, 77, 16, 83, 26, 91, 97, 98, 99]",12
1633,"[0, 74, 77, 13, 18, 83, 91, 29, 97, 98, 99, 42]",12
1634,"[0, 32, 97, 99, 98, 8, 20]",7
1635,"[0, 70, 74, 23, 26, 29, 32, 97, 98, 99, 57]",11
1636,"[0, 7, 13, 83, 91, 97, 98, 99, 37, 42]",10
1637,"[0, 97, 98, 99, 70, 74, 23, 57, 29]",9
1638,"[0, 97, 98, 99, 74, 44, 13, 29]",8
1639,"[0, 70, 74, 77, 16, 26, 91, 97, 98, 99]",10
1640,"[0, 70, 10, 77, 16, 19, 83, 26, 91, 97, 34, 98, 99, 46]",14
1641,"[0, 70, 8, 74, 10, 77, 16, 83, 26, 91, 97, 98, 99]",13
1642,"[0, 70, 74, 77, 16, 26, 91, 97, 98, 99]",10
1643,"[0, 70, 8, 74, 77, 16, 83, 26, 91, 97, 98, 99]",12
1644,"[0, 97, 98, 99, 74, 83, 53, 29]",8
1645,"[0, 70, 8, 77, 16, 19, 83, 26, 91, 97, 98, 99, 46]",13
1646,"[0, 74, 77, 13, 18, 83, 97, 98, 99, 42]",10
1647,"[0, 97, 98, 99, 37, 74, 91]",7
1648,"[0, 70, 74, 77, 16, 26, 91, 97, 98, 99]",10
1649,"[0, 70, 74, 77, 16, 26, 91, 97, 98, 99]",10
1650,"[0, 70, 74, 77, 16, 91, 92, 97, 98, 99]",10
1651,"[0, 70, 74, 77, 16, 83, 26, 91, 97, 98, 99]",11
1652,"[0, 74, 13, 77, 18, 83, 97, 98, 99, 42]",10
1653,"[0, 64, 70, 74, 13, 16, 91, 29, 97, 98, 99, 42]",12
1654,"[0, 74, 77, 13, 18, 83, 29, 97, 98, 99, 42]",11
1655,"[0, 70, 74, 23, 29, 93, 97, 98, 35, 99, 46, 57]",12
1656,"[0, 70, 74, 23, 29, 93, 97, 98, 35, 99, 46, 57]",12
1657,"[0, 74, 13, 83, 29, 97, 98, 99, 44, 53]",10
1658,"[0, 97, 98, 99, 74, 83, 53, 29]",8
1659,"[0, 70, 74, 77, 16, 26, 91, 97, 98, 99]",10
1660,"[0, 70, 8, 74, 77, 16, 83, 26, 91, 97, 98, 99]",12
1661,"[0, 70, 74, 23, 93, 29, 97, 98, 35, 99, 46, 57]",12
1662,"[0, 70, 74, 77, 16, 26, 91, 97, 98, 99]",10
1663,"[0, 74, 77, 13, 83, 91, 29, 97, 98, 99, 44]",11
1664,"[0, 70, 8, 74, 77, 16, 83, 26, 91, 97, 98, 99]",12
1665,"[0, 74, 13, 18, 29, 93, 97, 98, 35, 99, 42]",11
1666,"[0, 7, 77, 13, 83, 91, 97, 98, 99, 37, 42]",11
1667,"[0, 70, 8, 74, 77, 16, 83, 26, 91, 97, 98, 99]",12
1668,"[0, 97, 98, 99, 74, 83, 53, 88, 29]",9
1669,"[0, 97, 98, 99, 37, 74, 91]",7
1670,"[0, 70, 10, 77, 16, 19, 26, 91, 97, 98, 99, 46]",12
1671,"[0, 74, 77, 13, 18, 83, 91, 29, 97, 98, 99, 42]",12
1672,"[0, 97, 98, 99, 70, 74, 23, 29]",8
1673,"[0, 74, 77, 13, 18, 83, 93, 29, 97, 98, 35, 99, 42]",13
1674,"[0, 97, 98, 99, 74, 83, 53, 29]",8
1675,"[0, 97, 98, 99, 74, 23, 29]",7
1676,"[0, 70, 74, 77, 16, 26, 91, 97, 98, 99]",10
1677,"[0, 97, 98, 99, 77, 83, 91]",7
1678,"[0, 70, 74, 77, 16, 26, 91, 97, 98, 99]",10
1679,"[0, 74, 13, 18, 91, 29, 97, 98, 99, 42]",10
1680,"[0, 74, 13, 83, 29, 97, 98, 99, 44, 53]",10
1681,"[0, 70, 74, 77, 16, 19, 83, 91, 97, 34, 99, 98, 46]",13
1682,"[0, 97, 98, 99, 37, 74, 83, 53, 94]",9
1683,"[0, 70, 74, 77, 16, 83, 26, 91, 97, 98, 99]",11
1684,"[0, 70, 74, 19, 23, 29, 97, 98, 99, 46]",10
1685,"[0, 70, 16, 19, 26, 97, 34, 98, 99, 46]",10
1686,"[0, 70, 74, 77, 16, 26, 91, 97, 98, 99]",10
1687,"[0, 97, 98, 99, 74, 83, 53, 29]",8
1688,"[0, 70, 77, 16, 19, 83, 26, 91, 97, 34, 98, 99, 46]",13
1689,"[0, 97, 98, 99, 37, 74, 91]",7
1690,"[0, 74, 77, 83, 93, 29, 97, 98, 35, 99, 46]",11
1691,"[0, 70, 74, 77, 16, 26, 91, 97, 98, 99]",10
1692,"[0, 70, 74, 77, 16, 26, 91, 97, 98, 99]",10
1693,"[0, 97, 98, 99, 70, 74, 23, 29]",8
1694,"[0, 70, 74, 23, 29, 93, 97, 98, 35, 99, 46, 57]",12
1695,"[0, 70, 74, 76, 77, 16, 20, 91, 97, 98, 99]",11
1696,"[0, 69, 70, 74, 77, 19, 83, 23, 97, 98, 99, 46]",12
1697,"[0, 70, 74, 23, 93, 29, 97, 98, 99, 35, 46, 57]",12
1698,"[0, 97, 98, 99, 70, 74, 23, 57, 29]",9
1699,"[0, 97, 98, 99, 70, 74, 23, 29]",8
1700,"[0, 7, 13, 83, 91, 97, 98, 99, 37, 42]",10
1701,"[0, 97, 98, 99, 74, 83, 53, 29]",8
1702,"[0, 70, 77, 16, 19, 83, 26, 91, 97, 98, 99, 46]",12
1703,"[0, 64, 2, 70, 74, 23, 29, 97, 98, 99, 57]",11
1704,"[0, 97, 98, 99, 70, 74, 23, 29]",8
1705,"[0, 74, 77, 13, 83, 91, 29, 97, 98, 99, 44]",11
1706,"[0, 74, 83, 29, 97, 98, 99, 43, 44, 53]",10
1707,"[0, 70, 74, 23, 26, 29, 32, 97, 98, 99, 57]",11
1708,"[0, 70, 74, 13, 18, 29, 97, 98, 99, 42]",10
1709,"[0, 70, 74, 13, 18, 23, 29, 97, 98, 99, 42, 57]",12
1710,"[0, 70, 74, 23, 29, 93, 97, 98, 35, 99, 46, 57]",12
1711,"[0, 70, 77, 16, 19, 26, 91, 97, 34, 98, 99, 46]",12
1712,"[0, 97, 98, 99, 70, 74, 16, 91]",8
1713,"[0, 32, 97, 99, 98, 8, 20]",7
1714,"[0, 70, 74, 77, 16, 26, 91, 97, 98, 99]",10
1715,"[0, 97, 98, 99, 42, 13, 77, 83]",8
1716,"[0, 69, 70, 10, 77, 16, 22, 26, 97, 98, 99, 47, 52]",13
1717,"[0, 70, 74, 76, 77, 16, 20, 91, 97, 98, 99]",11
1718,"[0, 74, 77, 13, 18, 83, 91, 29, 97, 98, 99, 42]",12
1719,"[0, 97, 98, 99, 74, 77, 91, 92]",8
1720,"[0, 74, 13, 18, 29, 93, 97, 98, 35, 99, 42]",11
1721,"[0, 70, 74, 19, 23, 29, 97, 98, 99, 46]",10
1722,"[0, 70, 74, 23, 93, 29, 97, 98, 35, 99, 46, 57]",12
1723,"[0, 97, 98, 99, 70, 74, 16, 26, 91]",9
1724,"[0, 97, 98, 99, 70, 74, 16, 26, 91]",9
1725,"[0, 70, 8, 74, 77, 16, 83, 26, 91, 97, 98, 99]",12
1726,"[0, 97, 98, 99, 70, 74, 23, 26, 29]",9
1727,"[0, 97, 98, 99, 74, 83, 53, 29]",8
1728,"[0, 70, 74, 77, 16, 26, 91, 97, 98, 99]",10
1729,"[0, 97, 98, 99, 74, 44, 13, 29]",8
1730,"[0, 74, 13, 18, 19, 91, 29, 30, 97, 98, 99, 37, 38, 42]",14
1731,"[0, 70, 8, 76, 77, 16, 83, 20, 26, 91, 97, 98, 99]",13
1732,"[0, 70, 74, 77, 16, 26, 91, 97, 98, 99]",10
1733,"[0, 70, 74, 23, 29, 93, 97, 98, 35, 99, 46, 57]",12
1734,"[0, 70, 8, 77, 16, 19, 83, 26, 91, 97, 98, 99, 46]",13
1735,"[0, 74, 77, 13, 18, 83, 29, 97, 98, 99, 42, 43, 44]",13
1736,"[0, 70, 74, 23, 29, 93, 97, 98, 35, 99, 46, 57]",12
1737,"[0, 70, 74, 77, 16, 83, 26, 91, 97, 98, 99]",11
1738,"[0, 97, 98, 99, 70, 74, 23, 29]",8
1739,"[0, 70, 74, 77, 16, 83, 26, 91, 97, 98, 99]",11
1740,"[0, 70, 74, 77, 16, 26, 91, 97, 98, 99]",10
1741,"[0, 70, 76, 77, 16, 83, 20, 26, 91, 97, 98, 99]",12
1742,"[0, 97, 98, 99, 74, 23, 29]",7
1743,"[0, 74, 13, 83, 29, 97, 98, 99, 44, 53]",10
1744,"[0, 70, 74, 23, 29, 93, 97, 98, 35, 99, 46, 57]",12
1745,"[0, 74, 77, 13, 18, 83, 91, 29, 97, 98, 99, 42]",12
1746,"[0, 97, 98, 99, 74, 77, 91, 92]",8
1747,"[0, 97, 98, 99, 74, 83, 53, 29]",8
1748,"[0, 74, 77, 13, 18, 83, 29, 97, 98, 99, 42]",11
1749,"[0, 74, 77, 13, 18, 83, 91, 29, 97, 98, 99, 42]",12
1750,"[0, 74, 13, 18, 91, 29, 97, 98, 99, 42]",10
1751,"[0, 74, 13, 18, 91, 29, 97, 98, 99, 42]",10
1752,"[0, 97, 98, 99, 74, 23, 57]",7
1753,"[0, 70, 77, 16, 19, 20, 91, 97, 98, 99, 46]",11
1754,"[0, 70, 74, 23, 93, 29, 97, 98, 99, 35, 46, 57]",12
1755,"[0, 70, 74, 77, 16, 26, 91, 97, 98, 99]",10
1756,"[0, 97, 98, 99, 74, 83, 53, 29]",8
1757,"[0, 97, 98, 99, 74, 83, 53, 29]",8
1758,"[0, 97, 98, 99, 74, 44, 13, 91, 29]",9
1759,"[0, 70, 74, 23, 26, 29, 32, 97, 98, 99, 57]",11
1760,"[0, 70, 74, 23, 29, 93, 97, 98, 35, 99, 46]",11
1761,"[0, 70, 77, 16, 19, 26, 91, 97, 34, 99, 98, 46]",12
1762,"[0, 70, 74, 77, 16, 26, 91, 97, 98, 99]",10
1763,"[0, 70, 8, 74, 77, 16, 83, 26, 91, 97, 98, 99]",12
1764,"[0, 97, 98, 99, 74, 83, 53, 29]",8
1765,"[0, 97, 98, 99, 70, 74, 23, 29]",8
1766,"[0, 74, 77, 13, 18, 83, 91, 29, 97, 98, 99, 42]",12
1767,"[0, 97, 98, 99, 74, 20, 23, 29]",8
1768,"[0, 70, 77, 16, 19, 20, 91, 97, 98, 99, 46]",11
1769,"[0, 97, 98, 99, 70, 74, 23, 57, 29]",9
1770,"[0, 97, 98, 99, 74, 20, 23, 57]",8
1771,"[0, 70, 77, 16, 19, 26, 91, 29, 97, 34, 98, 99, 46]",13
1772,"[0, 70, 74, 23, 29, 93, 97, 98, 35, 99, 46, 57]",12
1773,"[0, 97, 98, 99, 74, 20, 23, 57]",8
1774,"[0, 70, 74, 23, 93, 29, 97, 98, 35, 99, 46, 57]",12
1775,"[0, 97, 98, 99, 70, 74, 16, 26, 91]",9
1776,"[0, 97, 98, 99, 70, 74, 23, 26, 29]",9
1777,"[0, 70, 74, 23, 93, 29, 97, 98, 35, 99, 46, 57]",12
1778,"[0, 69, 70, 77, 83, 84, 97, 98, 99, 55]",10
1779,"[0, 74, 77, 13, 18, 83, 29, 33, 97, 99, 98, 37, 42]",13
1780,"[0, 97, 98, 99, 74, 77, 83, 20, 23]",9
1781,"[0, 70, 74, 19, 23, 29, 97, 98, 99, 46]",10
1782,"[0, 70, 74, 77, 16, 26, 91, 97, 98, 99]",10
1783,"[0, 97, 98, 99, 70, 74, 20, 23, 29]",9
1784,"[0, 97, 98, 99, 74, 91, 29]",7
1785,"[0, 97, 98, 99, 70, 74, 23, 29]",8
1786,"[0, 97, 98, 99, 74, 45, 83, 53, 29]",9
1787,"[0, 71, 74, 11, 14, 83, 94, 97, 98, 99, 37, 43, 44, 53]",14
1788,"[0, 74, 77, 83, 29, 97, 98, 35, 99, 37, 44, 53]",12
1789,"[0, 70, 74, 77, 16, 26, 91, 97, 98, 99]",10
1790,"[0, 70, 74, 77, 16, 26, 91, 97, 98, 99]",10
1791,"[0, 74, 13, 18, 93, 29, 97, 98, 35, 99, 42]",11
1792,"[0, 70, 8, 74, 77, 16, 83, 26, 91, 97, 98, 99]",12
1793,"[0, 70, 76, 77, 16, 83, 20, 26, 91, 97, 98, 99]",12
1794,"[0, 74, 77, 13, 18, 83, 91, 29, 97, 98, 99, 42]",12
1795,"[0, 97, 98, 99, 20, 84]",6
1796,"[0, 70, 74, 23, 93, 29, 97, 98, 35, 99, 46, 57]",12
1797,"[0, 97, 98, 99, 74, 44, 13, 29]",8
1798,"[0, 97, 98, 99, 70, 74, 53, 23, 29]",9
1799,"[0, 71, 74, 83, 29, 97, 98, 99, 44, 53]",10
1800,"[0, 70, 74, 77, 16, 26, 91, 97, 98, 99]",10
1801,"[0, 97, 98, 99, 74, 76, 77, 20, 91]",9
1802,"[0, 70, 74, 23, 29, 93, 97, 98, 35, 99, 46, 57]",12
1803,"[0, 70, 74, 77, 16, 83, 26, 91, 97, 98, 99]",11
1804,"[0, 70, 74, 77, 16, 26, 91, 97, 98, 99]",10
1805,"[0, 70, 74, 77, 16, 83, 26, 91, 97, 98, 99]",11
1806,"[0, 70, 77, 16, 19, 26, 91, 97, 98, 99, 46]",11
1807,"[0, 97, 98, 99, 70, 74, 53, 23, 29]",9
1808,"[0, 74, 13, 18, 93, 29, 97, 98, 35, 99, 42]",11
1809,"[0, 70, 74, 77, 16, 26, 91, 97, 98, 99]",10
1810,"[0, 97, 98, 99, 42, 13, 77, 83, 91]",9
1811,"[0, 69, 70, 74, 77, 83, 20, 23, 97, 98, 99]",11
1812,"[0, 70, 77, 16, 19, 26, 91, 97, 34, 99, 98, 46]",12
1813,"[0, 70, 74, 77, 16, 26, 91, 97, 98, 99]",10
1814,"[0, 97, 98, 99, 70, 74, 23, 29]",8
1815,"[0, 70, 74, 77, 16, 26, 91, 97, 98, 99]",10
1816,"[0, 97, 98, 99, 74, 20, 23, 57]",8
1817,"[0, 70, 74, 13, 18, 23, 29, 97, 98, 99, 42, 57]",12
1818,"[0, 70, 74, 13, 18, 23, 29, 97, 98, 99, 42, 57]",12
1819,"[0, 70, 74, 77, 16, 83, 26, 91, 97, 98, 99]",11
1820,"[0, 97, 98, 99, 70, 74, 23, 26, 29]",9
1821,"[0, 70, 74, 77, 16, 26, 91, 97, 98, 99]",10
1822,"[0, 70, 74, 77, 16, 83, 26, 91, 97, 98, 99]",11
1823,"[0, 70, 77, 16, 19, 26, 91, 97, 34, 99, 98, 46]",12
1824,"[0, 74, 77, 83, 20, 23, 29, 97, 98, 99]",10
1825,"[0, 97, 98, 99, 74, 77, 91, 92]",8
1826,"[0, 97, 98, 99, 74, 91]",6
1827,"[0, 97, 98, 99, 74, 83, 53, 29]",8
